timestamp,hospital,avg_wait_time,patients_waiting,doctors_available,bed_occupancy,inventory_days
2026-01-18 02:55,St. Mary’s Hospital,99.01,133,3,92.34,6.52
2026-01-18 02:55,Hope Multispeciality,100.15,132,3,92.1,6.43
2026-01-18 02:55,Unity Health Center,105.49,133,3,94.19,6.67
2026-01-18 03:00,City General Hospital,107.31,136,3,90.86,6.01
2026-01-18 03:00,Metro Care Center,105.99,132,3,94.01,6.35
2026-01-18 03:00,GreenLife Hospital,103.81,119,3,92.22,6.23
2026-01-18 03:00,Sunrise Medical,101.78,124,3,93.84,5.84
2026-01-18 03:00,Apollo Urban,107.65,121,3,93.88,6.44
2026-01-18 03:00,St. Mary’s Hospital,98.4,122,3,93.93,5.76
2026-01-18 03:00,Hope Multispeciality,105.47,136,3,92.04,6.24
2026-01-18 03:00,Unity Health Center,104.65,126,3,91.14,6.44
2026-01-18 03:05,City General Hospital,108.29,127,3,93.56,6.03
2026-01-18 03:05,Metro Care Center,104.54,126,3,93.8,6.44
2026-01-18 03:05,GreenLife Hospital,102.48,135,3,93.54,5.99
2026-01-18 03:05,Sunrise Medical,105.31,130,3,91.05,5.99
2026-01-18 03:05,Apollo Urban,99.47,123,3,93.05,6.46
2026-01-18 03:05,St. Mary’s Hospital,104.64,130,3,94.77,6.34
2026-01-18 03:05,Hope Multispeciality,105.7,135,3,90.91,5.72
2026-01-18 03:05,Unity Health Center,104.16,134,3,91.57,6.59
2026-01-18 03:10,City General Hospital,103.81,121,3,94.32,6.27
2026-01-18 03:10,Metro Care Center,103.52,128,3,93.97,6.46
2026-01-18 03:10,GreenLife Hospital,103.23,137,3,91.27,5.95
2026-01-18 03:10,Sunrise Medical,109.82,135,3,94.6,6.43
2026-01-18 03:10,Apollo Urban,106.2,132,3,93.71,5.68
2026-01-18 03:10,St. Mary’s Hospital,103.87,140,3,94.58,6.1
2026-01-18 03:10,Hope Multispeciality,102.19,131,3,92.71,5.69
2026-01-18 03:10,Unity Health Center,106.25,136,3,93.12,6.47
2026-01-18 03:15,City General Hospital,101.55,134,3,94.38,6.42
2026-01-18 03:15,Metro Care Center,101.4,123,3,93.9,6.32
2026-01-18 03:15,GreenLife Hospital,104.94,127,3,92.08,6.18
2026-01-18 03:15,Sunrise Medical,105.22,123,3,92.04,6.25
2026-01-18 03:15,Apollo Urban,101.12,132,3,91.34,6.41
2026-01-18 03:15,St. Mary’s Hospital,106.45,139,3,92.12,5.83
2026-01-18 03:15,Hope Multispeciality,103.19,122,3,94.88,6.21
2026-01-18 03:15,Unity Health Center,105.08,132,3,94.12,5.97
2026-01-18 03:20,City General Hospital,106.72,140,3,92.75,6.02
2026-01-18 03:20,Metro Care Center,101.98,142,3,92.73,6.32
2026-01-18 03:20,GreenLife Hospital,104.6,140,3,92.54,5.55
2026-01-18 03:20,Sunrise Medical,110.5,133,3,92.3,6.17
2026-01-18 03:20,Apollo Urban,102.47,140,3,94.47,6.38
2026-01-18 03:20,St. Mary’s Hospital,101.47,135,3,92.62,6.38
2026-01-18 03:20,Hope Multispeciality,103.47,135,3,95.15,6.52
2026-01-18 03:20,Unity Health Center,105.54,124,3,92.33,5.88
2026-01-18 03:25,City General Hospital,104.77,135,3,95.15,6.32
2026-01-18 03:25,Metro Care Center,110.54,135,3,93.66,5.99
2026-01-18 03:25,GreenLife Hospital,106.17,131,3,95.62,6.36
2026-01-18 03:25,Sunrise Medical,110.74,129,3,95.3,5.79
2026-01-18 03:25,Apollo Urban,105.01,142,3,93.09,6.01
2026-01-18 03:25,St. Mary’s Hospital,109.93,125,3,94.77,5.8
2026-01-18 03:25,Hope Multispeciality,102.09,138,3,95.18,5.72
2026-01-18 03:25,Unity Health Center,107.0,137,3,93.62,6.26
2026-01-18 03:30,City General Hospital,103.37,142,3,93.89,6.34
2026-01-18 03:30,Metro Care Center,111.52,144,3,94.13,5.97
2026-01-18 03:30,GreenLife Hospital,106.14,133,3,95.55,5.5
2026-01-18 03:30,Sunrise Medical,104.57,133,3,95.78,5.54
2026-01-18 03:30,Apollo Urban,109.21,141,3,95.9,5.82
2026-01-18 03:30,St. Mary’s Hospital,109.47,126,3,93.52,6.14
2026-01-18 03:30,Hope Multispeciality,107.7,140,3,94.52,6.08
2026-01-18 03:30,Unity Health Center,110.27,139,3,92.35,5.84
2026-01-18 03:35,City General Hospital,111.24,128,3,92.29,6.05
2026-01-18 03:35,Metro Care Center,107.03,133,3,96.01,5.48
2026-01-18 03:35,GreenLife Hospital,112.13,129,3,95.75,5.69
2026-01-18 03:35,Sunrise Medical,109.9,136,3,95.66,6.12
2026-01-18 03:35,Apollo Urban,106.97,140,3,92.29,5.57
2026-01-18 03:35,St. Mary’s Hospital,112.45,130,3,93.79,5.76
2026-01-18 03:35,Hope Multispeciality,112.78,134,3,92.98,6.28
2026-01-18 03:35,Unity Health Center,106.41,145,3,94.24,5.88
2026-01-18 03:40,City General Hospital,107.31,143,3,93.84,5.36
2026-01-18 03:40,Metro Care Center,111.85,137,3,95.88,5.99
2026-01-18 03:40,GreenLife Hospital,106.56,136,3,95.49,5.94
2026-01-18 03:40,Sunrise Medical,113.32,129,3,94.83,5.97
2026-01-18 03:40,Apollo Urban,104.99,139,3,95.95,6.12
2026-01-18 03:40,St. Mary’s Hospital,109.26,144,3,94.08,6.06
2026-01-18 03:40,Hope Multispeciality,104.76,136,3,94.07,6.0
2026-01-18 03:40,Unity Health Center,105.65,134,3,93.09,6.04
2026-01-18 03:45,City General Hospital,111.52,147,3,95.07,6.09
2026-01-18 03:45,Metro Care Center,112.15,141,3,95.61,5.41
2026-01-18 03:45,GreenLife Hospital,110.26,134,3,94.32,6.21
2026-01-18 03:45,Sunrise Medical,112.1,132,3,95.79,5.65
2026-01-18 03:45,Apollo Urban,108.18,140,3,95.1,5.72
2026-01-18 03:45,St. Mary’s Hospital,112.14,140,3,94.2,5.41
2026-01-18 03:45,Hope Multispeciality,113.08,133,3,94.5,5.95
2026-01-18 03:45,Unity Health Center,109.73,137,3,93.39,5.61
2026-01-18 03:50,City General Hospital,114.51,130,3,96.64,5.45
2026-01-18 03:50,Metro Care Center,107.2,129,3,96.14,5.88
2026-01-18 03:50,GreenLife Hospital,106.29,144,3,96.29,5.44
2026-01-18 03:50,Sunrise Medical,113.16,131,3,94.68,5.79
2026-01-18 03:50,Apollo Urban,109.92,139,3,95.89,5.45
2026-01-18 03:50,St. Mary’s Hospital,114.76,145,3,96.12,5.51
2026-01-18 03:50,Hope Multispeciality,112.41,141,3,95.88,5.31
2026-01-18 03:50,Unity Health Center,109.49,145,3,93.36,5.86
2026-01-18 03:55,City General Hospital,109.32,133,3,93.55,5.63
2026-01-18 03:55,Metro Care Center,108.66,137,3,95.88,5.25
2026-01-18 03:55,GreenLife Hospital,106.7,131,3,94.1,6.13
2026-01-18 03:55,Sunrise Medical,114.13,145,3,93.27,5.31
2026-01-18 03:55,Apollo Urban,113.05,133,3,95.54,5.37
2026-01-18 03:55,St. Mary’s Hospital,110.38,143,3,95.19,5.38
2026-01-18 03:55,Hope Multispeciality,108.67,139,3,96.8,5.66
2026-01-18 03:55,Unity Health Center,113.84,147,3,94.81,5.46
2026-01-18 04:00,City General Hospital,108.44,141,3,96.06,5.12
2026-01-18 04:00,Metro Care Center,115.08,146,3,96.89,5.98
2026-01-18 04:00,GreenLife Hospital,113.62,133,3,96.48,5.44
2026-01-18 04:00,Sunrise Medical,109.45,134,3,96.9,5.16
2026-01-18 04:00,Apollo Urban,109.85,144,3,96.87,5.94
2026-01-18 04:00,St. Mary’s Hospital,111.7,139,3,93.73,5.34
2026-01-18 04:00,Hope Multispeciality,106.47,131,3,96.51,5.41
2026-01-18 04:00,Unity Health Center,110.54,142,3,93.52,5.82
2026-01-18 04:05,City General Hospital,106.99,135,3,96.8,5.38
2026-01-18 04:05,Metro Care Center,113.64,147,3,95.84,5.04
2026-01-18 04:05,GreenLife Hospital,113.75,136,3,93.97,5.69
2026-01-18 04:05,Sunrise Medical,106.91,131,3,96.12,5.96
2026-01-18 04:05,Apollo Urban,110.87,140,3,93.7,5.34
2026-01-18 04:05,St. Mary’s Hospital,110.28,140,3,96.95,5.29
2026-01-18 04:05,Hope Multispeciality,111.79,142,3,94.87,5.18
2026-01-18 04:05,Unity Health Center,109.78,132,3,93.74,5.3
2026-01-18 04:10,City General Hospital,117.27,148,3,94.84,5.36
2026-01-18 04:10,Metro Care Center,111.82,147,3,93.79,5.79
2026-01-18 04:10,GreenLife Hospital,107.69,137,3,96.09,5.06
2026-01-18 04:10,Sunrise Medical,113.42,145,3,96.08,5.21
2026-01-18 04:10,Apollo Urban,107.92,150,3,94.03,5.12
2026-01-18 04:10,St. Mary’s Hospital,111.71,150,3,96.6,5.77
2026-01-18 04:10,Hope Multispeciality,110.9,142,3,95.76,5.68
2026-01-18 04:10,Unity Health Center,110.11,135,3,96.8,5.29
2026-01-18 04:15,City General Hospital,113.04,139,3,93.53,5.36
2026-01-18 04:15,Metro Care Center,110.4,144,3,95.26,5.66
2026-01-18 04:15,GreenLife Hospital,111.78,135,3,95.0,5.84
2026-01-18 04:15,Sunrise Medical,117.01,138,3,94.14,5.45
2026-01-18 04:15,Apollo Urban,117.15,142,3,95.74,5.12
2026-01-18 04:15,St. Mary’s Hospital,111.38,147,3,97.06,5.53
2026-01-18 04:15,Hope Multispeciality,117.0,134,3,93.77,5.15
2026-01-18 04:15,Unity Health Center,109.52,149,3,96.76,5.01
2026-01-18 04:20,City General Hospital,110.23,142,3,94.5,5.6
2026-01-18 04:20,Metro Care Center,115.41,150,3,95.85,5.79
2026-01-18 04:20,GreenLife Hospital,111.92,148,3,94.17,5.04
2026-01-18 04:20,Sunrise Medical,112.51,150,3,97.22,5.07
2026-01-18 04:20,Apollo Urban,112.63,145,3,94.67,4.93
2026-01-18 04:20,St. Mary’s Hospital,114.72,139,3,94.03,5.16
2026-01-18 04:20,Hope Multispeciality,109.19,147,3,97.18,4.93
2026-01-18 04:20,Unity Health Center,117.57,142,3,97.47,4.9
2026-01-18 04:25,City General Hospital,113.01,137,3,97.1,5.33
2026-01-18 04:25,Metro Care Center,118.18,150,3,96.66,4.82
2026-01-18 04:25,GreenLife Hospital,112.52,135,3,96.75,5.49
2026-01-18 04:25,Sunrise Medical,112.83,135,3,95.25,5.58
2026-01-18 04:25,Apollo Urban,114.77,138,3,97.29,5.44
2026-01-18 04:25,St. Mary’s Hospital,110.62,140,3,95.3,5.38
2026-01-18 04:25,Hope Multispeciality,117.3,148,3,96.79,4.92
2026-01-18 04:25,Unity Health Center,116.44,140,3,96.55,4.96
2026-01-18 04:30,City General Hospital,113.6,146,3,97.65,4.79
2026-01-18 04:30,Metro Care Center,118.27,149,3,96.73,5.66
2026-01-18 04:30,GreenLife Hospital,118.83,150,3,95.25,5.45
2026-01-18 04:30,Sunrise Medical,116.33,138,3,97.7,5.16
2026-01-18 04:30,Apollo Urban,110.35,146,3,96.55,5.53
2026-01-18 04:30,St. Mary’s Hospital,118.46,149,3,97.17,4.97
2026-01-18 04:30,Hope Multispeciality,112.06,139,3,96.91,5.45
2026-01-18 04:30,Unity Health Center,113.71,148,3,97.75,5.33
2026-01-18 04:35,City General Hospital,118.82,139,3,95.98,5.19
2026-01-18 04:35,Metro Care Center,117.75,137,3,96.39,5.14
2026-01-18 04:35,GreenLife Hospital,117.42,141,3,96.42,4.81
2026-01-18 04:35,Sunrise Medical,116.38,140,3,97.49,4.8
2026-01-18 04:35,Apollo Urban,109.95,142,3,94.79,5.49
2026-01-18 04:35,St. Mary’s Hospital,119.47,137,3,97.71,5.38
2026-01-18 04:35,Hope Multispeciality,110.84,143,3,97.7,4.83
2026-01-18 04:35,Unity Health Center,119.49,143,3,94.19,4.8
2026-01-18 04:40,City General Hospital,119.73,138,3,96.54,5.6
2026-01-18 04:40,Metro Care Center,118.1,139,3,96.8,4.68
2026-01-18 04:40,GreenLife Hospital,119.16,138,3,96.02,5.18
2026-01-18 04:40,Sunrise Medical,115.55,150,3,96.89,5.57
2026-01-18 04:40,Apollo Urban,114.85,148,3,96.53,5.24
2026-01-18 04:40,St. Mary’s Hospital,111.71,148,3,97.59,4.91
2026-01-18 04:40,Hope Multispeciality,111.69,137,3,97.84,5.34
2026-01-18 04:40,Unity Health Center,114.83,150,3,96.96,5.16
2026-01-18 04:45,City General Hospital,113.13,150,3,94.27,5.13
2026-01-18 04:45,Metro Care Center,110.69,135,3,96.48,5.12
2026-01-18 04:45,GreenLife Hospital,117.92,142,3,94.23,5.2
2026-01-18 04:45,Sunrise Medical,115.09,148,3,96.91,5.48
2026-01-18 04:45,Apollo Urban,119.97,135,3,95.81,5.26
2026-01-18 04:45,St. Mary’s Hospital,114.51,144,3,95.41,4.79
2026-01-18 04:45,Hope Multispeciality,116.63,150,3,94.59,5.05
2026-01-18 04:45,Unity Health Center,118.51,150,3,96.99,4.59
2026-01-18 04:50,City General Hospital,112.23,150,3,97.43,5.04
2026-01-18 04:50,Metro Care Center,120.0,141,3,94.96,4.59
2026-01-18 04:50,GreenLife Hospital,119.62,150,3,96.05,5.18
2026-01-18 04:50,Sunrise Medical,116.85,138,3,97.46,4.55
2026-01-18 04:50,Apollo Urban,119.72,150,3,95.01,5.43
2026-01-18 04:50,St. Mary’s Hospital,115.5,150,3,95.3,4.96
2026-01-18 04:50,Hope Multispeciality,116.28,136,3,94.87,5.12
2026-01-18 04:50,Unity Health Center,117.46,150,3,96.87,4.53
2026-01-18 04:55,City General Hospital,116.14,139,3,94.94,5.43
2026-01-18 04:55,Metro Care Center,119.06,149,3,94.69,5.3
2026-01-18 04:55,GreenLife Hospital,113.8,137,3,94.42,4.96
2026-01-18 04:55,Sunrise Medical,113.65,142,3,97.51,5.1
2026-01-18 04:55,Apollo Urban,120.0,139,3,97.93,4.96
2026-01-18 04:55,St. Mary’s Hospital,111.74,139,3,98.0,5.02
2026-01-18 04:55,Hope Multispeciality,117.74,138,3,96.66,4.68
2026-01-18 04:55,Unity Health Center,111.98,150,3,94.64,4.79
2026-01-18 05:00,City General Hospital,112.94,150,3,95.48,4.47
2026-01-18 05:00,Metro Care Center,115.47,149,3,94.86,5.15
2026-01-18 05:00,GreenLife Hospital,112.37,146,3,94.53,4.52
2026-01-18 05:00,Sunrise Medical,112.76,147,3,97.11,5.08
2026-01-18 05:00,Apollo Urban,111.83,149,3,98.0,5.22
2026-01-18 05:00,St. Mary’s Hospital,117.27,146,3,96.06,4.65
2026-01-18 05:00,Hope Multispeciality,120.0,150,3,98.0,4.72
2026-01-18 05:00,Unity Health Center,112.78,140,3,97.02,4.38
2026-01-18 05:05,City General Hospital,116.39,150,3,96.08,4.35
2026-01-18 05:05,Metro Care Center,113.21,142,3,94.89,4.58
2026-01-18 05:05,GreenLife Hospital,115.46,143,3,95.19,4.41
2026-01-18 05:05,Sunrise Medical,114.62,150,3,96.72,4.34
2026-01-18 05:05,Apollo Urban,116.58,146,3,94.76,4.42
2026-01-18 05:05,St. Mary’s Hospital,120.0,150,3,95.97,4.55
2026-01-18 05:05,Hope Multispeciality,114.48,147,3,98.0,4.47
2026-01-18 05:05,Unity Health Center,116.31,150,3,94.9,4.45
2026-01-18 05:10,City General Hospital,117.26,147,3,94.88,4.73
2026-01-18 05:10,Metro Care Center,117.64,149,3,94.87,4.38
2026-01-18 05:10,GreenLife Hospital,118.73,145,3,96.97,5.1
2026-01-18 05:10,Sunrise Medical,113.57,150,3,95.53,4.71
2026-01-18 05:10,Apollo Urban,118.9,137,3,94.7,4.5
2026-01-18 05:10,St. Mary’s Hospital,116.65,146,3,96.37,5.13
2026-01-18 05:10,Hope Multispeciality,113.46,150,3,97.26,4.98
2026-01-18 05:10,Unity Health Center,118.64,150,3,97.06,4.3
2026-01-18 05:15,City General Hospital,118.03,138,3,98.0,4.25
2026-01-18 05:15,Metro Care Center,116.32,142,3,97.06,5.03
2026-01-18 05:15,GreenLife Hospital,114.57,150,3,94.98,4.86
2026-01-18 05:15,Sunrise Medical,120.0,150,3,95.87,4.83
2026-01-18 05:15,Apollo Urban,118.15,147,3,97.59,5.14
2026-01-18 05:15,St. Mary’s Hospital,119.21,137,3,96.48,4.27
2026-01-18 05:15,Hope Multispeciality,117.29,145,3,95.12,4.48
2026-01-18 05:15,Unity Health Center,115.1,137,3,97.91,4.6
2026-01-18 05:20,City General Hospital,113.95,150,3,98.0,5.11
2026-01-18 05:20,Metro Care Center,120.0,141,3,97.91,4.59
2026-01-18 05:20,GreenLife Hospital,114.22,147,3,95.9,4.24
2026-01-18 05:20,Sunrise Medical,116.66,148,3,95.49,4.37
2026-01-18 05:20,Apollo Urban,120.0,145,3,94.8,4.54
2026-01-18 05:20,St. Mary’s Hospital,113.61,150,3,97.35,4.2
2026-01-18 05:20,Hope Multispeciality,120.0,150,3,95.27,4.19
2026-01-18 05:20,Unity Health Center,117.75,150,3,96.98,4.54
2026-01-18 05:25,City General Hospital,120.0,142,3,96.65,5.02
2026-01-18 05:25,Metro Care Center,118.69,150,3,96.06,4.29
2026-01-18 05:25,GreenLife Hospital,114.01,150,3,97.69,4.77
2026-01-18 05:25,Sunrise Medical,115.75,142,3,95.02,4.07
2026-01-18 05:25,Apollo Urban,114.47,138,3,95.59,4.4
2026-01-18 05:25,St. Mary’s Hospital,119.13,141,3,96.04,4.18
2026-01-18 05:25,Hope Multispeciality,116.38,149,3,96.64,4.38
2026-01-18 05:25,Unity Health Center,116.65,144,3,97.39,4.71
2026-01-18 05:30,City General Hospital,120.0,142,3,97.81,4.68
2026-01-18 05:30,Metro Care Center,113.94,148,3,95.0,4.67
2026-01-18 05:30,GreenLife Hospital,119.53,145,3,95.58,4.33
2026-01-18 05:30,Sunrise Medical,117.84,148,3,98.0,4.35
2026-01-18 05:30,Apollo Urban,114.51,150,3,97.89,4.61
2026-01-18 05:30,St. Mary’s Hospital,115.16,146,3,98.0,4.1
2026-01-18 05:30,Hope Multispeciality,116.76,150,3,95.02,3.99
2026-01-18 05:30,Unity Health Center,120.0,148,3,95.34,4.92
2026-01-18 05:35,City General Hospital,113.2,150,3,97.24,4.82
2026-01-18 05:35,Metro Care Center,118.47,147,3,96.08,4.26
2026-01-18 05:35,GreenLife Hospital,115.84,147,3,97.9,4.52
2026-01-18 05:35,Sunrise Medical,120.0,150,3,95.21,4.9
2026-01-18 05:35,Apollo Urban,112.97,150,3,96.32,4.52
2026-01-18 05:35,St. Mary’s Hospital,113.06,147,3,95.52,4.28
2026-01-18 05:35,Hope Multispeciality,120.0,143,3,97.74,4.51
2026-01-18 05:35,Unity Health Center,113.43,146,3,97.19,4.41
2026-01-18 05:40,City General Hospital,117.68,138,3,98.0,4.38
2026-01-18 05:40,Metro Care Center,113.85,141,3,98.0,4.1
2026-01-18 05:40,GreenLife Hospital,113.14,150,3,96.67,4.02
2026-01-18 05:40,Sunrise Medical,120.0,150,3,96.55,4.64
2026-01-18 05:40,Apollo Urban,119.91,150,3,97.79,4.75
2026-01-18 05:40,St. Mary’s Hospital,114.25,148,3,97.94,4.51
2026-01-18 05:40,Hope Multispeciality,120.0,141,3,98.0,4.61
2026-01-18 05:40,Unity Health Center,120.0,150,3,97.89,4.77
2026-01-18 05:45,City General Hospital,120.0,140,3,96.94,4.49
2026-01-18 05:45,Metro Care Center,120.0,150,3,98.0,4.73
2026-01-18 05:45,GreenLife Hospital,120.0,150,3,98.0,3.88
2026-01-18 05:45,Sunrise Medical,120.0,145,3,97.77,4.57
2026-01-18 05:45,Apollo Urban,114.79,150,3,98.0,4.68
2026-01-18 05:45,St. Mary’s Hospital,116.38,145,3,95.27,4.63
2026-01-18 05:45,Hope Multispeciality,119.98,138,3,97.75,4.67
2026-01-18 05:45,Unity Health Center,119.11,143,3,98.0,3.99
2026-01-18 05:50,City General Hospital,118.24,145,3,96.95,4.58
2026-01-18 05:50,Metro Care Center,120.0,150,3,97.16,3.8
2026-01-18 05:50,GreenLife Hospital,115.09,142,3,96.58,4.19
2026-01-18 05:50,Sunrise Medical,118.65,143,3,96.98,4.47
2026-01-18 05:50,Apollo Urban,113.84,150,3,95.67,4.6
2026-01-18 05:50,St. Mary’s Hospital,118.72,138,3,95.38,4.15
2026-01-18 05:50,Hope Multispeciality,116.03,139,3,98.0,4.04
2026-01-18 05:50,Unity Health Center,120.0,150,3,95.68,4.5
2026-01-18 05:55,City General Hospital,119.43,150,3,97.15,4.1
2026-01-18 05:55,Metro Care Center,120.0,139,3,97.72,4.64
2026-01-18 05:55,GreenLife Hospital,115.29,150,3,96.63,4.07
2026-01-18 05:55,Sunrise Medical,117.87,143,3,97.46,3.99
2026-01-18 05:55,Apollo Urban,120.0,145,3,96.93,4.45
2026-01-18 05:55,St. Mary’s Hospital,120.0,150,3,95.46,4.03
2026-01-18 05:55,Hope Multispeciality,120.0,150,3,95.94,3.85
2026-01-18 05:55,Unity Health Center,120.0,146,3,95.65,4.6
2026-01-18 06:00,City General Hospital,114.11,145,3,95.08,3.67
2026-01-18 06:00,Metro Care Center,117.85,150,3,98.0,3.64
2026-01-18 06:00,GreenLife Hospital,114.51,147,3,98.0,3.66
2026-01-18 06:00,Sunrise Medical,117.13,149,3,95.23,4.55
2026-01-18 06:00,Apollo Urban,118.37,140,3,98.0,3.89
2026-01-18 06:00,St. Mary’s Hospital,119.21,150,3,95.72,4.29
2026-01-18 06:00,Hope Multispeciality,120.0,150,3,96.7,4.51
2026-01-18 06:00,Unity Health Center,115.47,148,3,96.18,4.21
2026-01-18 06:05,City General Hospital,118.65,142,3,96.26,3.86
2026-01-18 06:05,Metro Care Center,118.46,150,3,98.0,3.95
2026-01-18 06:05,GreenLife Hospital,118.69,150,3,98.0,3.95
2026-01-18 06:05,Sunrise Medical,117.26,150,3,97.69,4.36
2026-01-18 06:05,Apollo Urban,115.82,147,3,97.89,3.63
2026-01-18 06:05,St. Mary’s Hospital,115.47,150,3,95.08,3.62
2026-01-18 06:05,Hope Multispeciality,115.0,141,3,96.63,3.83
2026-01-18 06:05,Unity Health Center,120.0,144,3,95.91,3.64
2026-01-18 06:10,City General Hospital,116.3,139,3,96.78,3.88
2026-01-18 06:10,Metro Care Center,119.99,150,3,98.0,4.29
2026-01-18 06:10,GreenLife Hospital,114.0,139,3,95.19,3.64
2026-01-18 06:10,Sunrise Medical,113.47,150,3,95.47,3.81
2026-01-18 06:10,Apollo Urban,119.84,145,3,97.31,3.91
2026-01-18 06:10,St. Mary’s Hospital,120.0,150,3,96.95,3.84
2026-01-18 06:10,Hope Multispeciality,117.99,143,3,98.0,3.71
2026-01-18 06:10,Unity Health Center,114.62,150,3,95.54,3.57
2026-01-18 06:15,City General Hospital,119.19,140,3,95.97,3.65
2026-01-18 06:15,Metro Care Center,120.0,141,3,98.0,4.22
2026-01-18 06:15,GreenLife Hospital,113.87,150,3,96.17,3.81
2026-01-18 06:15,Sunrise Medical,120.0,139,3,97.19,4.24
2026-01-18 06:15,Apollo Urban,117.84,150,3,97.67,3.59
2026-01-18 06:15,St. Mary’s Hospital,120.0,146,3,96.29,4.24
2026-01-18 06:15,Hope Multispeciality,114.69,150,3,96.4,3.74
2026-01-18 06:15,Unity Health Center,120.0,146,3,95.48,4.2
2026-01-18 06:20,City General Hospital,118.71,150,3,97.7,3.67
2026-01-18 06:20,Metro Care Center,115.59,148,3,96.39,3.99
2026-01-18 06:20,GreenLife Hospital,120.0,149,3,97.8,3.48
2026-01-18 06:20,Sunrise Medical,115.14,144,3,97.39,3.52
2026-01-18 06:20,Apollo Urban,116.11,150,3,98.0,3.8
2026-01-18 06:20,St. Mary’s Hospital,118.05,146,3,95.09,3.76
2026-01-18 06:20,Hope Multispeciality,114.34,146,3,98.0,3.45
2026-01-18 06:20,Unity Health Center,118.69,146,3,97.02,3.91
2026-01-18 06:25,City General Hospital,117.52,142,3,98.0,3.8
2026-01-18 06:25,Metro Care Center,114.37,150,3,98.0,3.96
2026-01-18 06:25,GreenLife Hospital,120.0,141,3,98.0,4.03
2026-01-18 06:25,Sunrise Medical,120.0,138,3,97.72,3.42
2026-01-18 06:25,Apollo Urban,117.51,143,3,95.73,3.55
2026-01-18 06:25,St. Mary’s Hospital,120.0,143,3,97.82,3.39
2026-01-18 06:25,Hope Multispeciality,114.61,146,3,98.0,4.09
2026-01-18 06:25,Unity Health Center,116.87,139,3,96.74,4.17
2026-01-18 06:30,City General Hospital,112.79,144,3,96.99,3.74
2026-01-18 06:30,Metro Care Center,115.25,150,3,97.15,3.96
2026-01-18 06:30,GreenLife Hospital,115.69,138,3,97.49,3.36
2026-01-18 06:30,Sunrise Medical,118.07,138,3,95.49,4.1
2026-01-18 06:30,Apollo Urban,120.0,143,3,95.33,3.23
2026-01-18 06:30,St. Mary’s Hospital,113.53,142,3,98.0,3.33
2026-01-18 06:30,Hope Multispeciality,118.87,150,3,98.0,3.74
2026-01-18 06:30,Unity Health Center,114.08,145,3,95.25,3.41
2026-01-18 06:35,City General Hospital,118.28,150,3,95.6,3.86
2026-01-18 06:35,Metro Care Center,118.21,142,3,95.73,3.79
2026-01-18 06:35,GreenLife Hospital,120.0,140,3,96.58,3.45
2026-01-18 06:35,Sunrise Medical,120.0,150,3,95.81,3.84
2026-01-18 06:35,Apollo Urban,117.27,150,3,96.43,3.71
2026-01-18 06:35,St. Mary’s Hospital,117.98,150,3,95.28,4.02
2026-01-18 06:35,Hope Multispeciality,114.68,150,3,98.0,3.83
2026-01-18 06:35,Unity Health Center,120.0,139,3,97.44,4.0
2026-01-18 06:40,City General Hospital,120.0,150,3,95.94,3.73
2026-01-18 06:40,Metro Care Center,120.0,150,3,97.07,3.65
2026-01-18 06:40,GreenLife Hospital,115.31,138,3,95.99,3.77
2026-01-18 06:40,Sunrise Medical,117.01,146,3,97.15,4.03
2026-01-18 06:40,Apollo Urban,115.94,148,3,95.41,3.75
2026-01-18 06:40,St. Mary’s Hospital,118.37,140,3,95.77,3.23
2026-01-18 06:40,Hope Multispeciality,113.73,150,3,98.0,3.86
2026-01-18 06:40,Unity Health Center,117.96,148,3,96.7,3.83
2026-01-18 06:45,City General Hospital,117.74,141,3,94.8,3.76
2026-01-18 06:45,Metro Care Center,116.56,149,3,96.25,3.69
2026-01-18 06:45,GreenLife Hospital,112.38,142,3,97.38,3.68
2026-01-18 06:45,Sunrise Medical,119.93,145,3,96.17,3.71
2026-01-18 06:45,Apollo Urban,120.0,150,3,97.4,3.93
2026-01-18 06:45,St. Mary’s Hospital,115.93,150,3,96.41,3.45
2026-01-18 06:45,Hope Multispeciality,116.92,150,3,95.16,3.02
2026-01-18 06:45,Unity Health Center,113.75,137,3,97.78,3.04
2026-01-18 06:50,City General Hospital,119.16,150,3,96.16,3.26
2026-01-18 06:50,Metro Care Center,120.0,150,3,96.58,3.53
2026-01-18 06:50,GreenLife Hospital,113.2,138,3,98.0,3.9
2026-01-18 06:50,Sunrise Medical,120.0,147,3,94.89,3.24
2026-01-18 06:50,Apollo Urban,114.82,137,3,97.87,3.5
2026-01-18 06:50,St. Mary’s Hospital,117.87,141,3,97.67,3.86
2026-01-18 06:50,Hope Multispeciality,120.0,141,3,96.4,2.95
2026-01-18 06:50,Unity Health Center,118.71,139,3,96.99,3.87
2026-01-18 06:55,City General Hospital,116.87,138,3,98.0,3.75
2026-01-18 06:55,Metro Care Center,113.95,145,3,95.76,3.27
2026-01-18 06:55,GreenLife Hospital,112.41,150,3,95.97,3.66
2026-01-18 06:55,Sunrise Medical,120.0,149,3,96.55,3.2
2026-01-18 06:55,Apollo Urban,118.73,144,3,98.0,3.58
2026-01-18 06:55,St. Mary’s Hospital,120.0,138,3,96.26,3.49
2026-01-18 06:55,Hope Multispeciality,113.36,142,3,95.95,3.21
2026-01-18 06:55,Unity Health Center,120.0,144,3,97.6,2.9
